round,client,confidence_mean,need_mean,source_file,slot_0,slot_1,slot_2,slot_3
26200,0,0.368627,0.631373,client0.log,0.4069,0.3375,0.3443,0.3858
26200,1,0.368865,0.631135,client1.log,0.3213,0.3875,0.3641,0.4026
26200,2,0.36815,0.63185,client2.log,0.3901,0.3402,0.3712,0.371
26200,3,0.368445,0.631555,client3.log,0.3962,0.3373,0.3604,0.3799
26200,4,0.396033,0.603967,client4.log,0.2422,0.5126,0.2573,0.572
26250,0,0.373117,0.626883,client0.log,0.3895,0.2785,0.455,0.3695
26250,1,0.393854,0.606146,client1.log,0.2779,0.5282,0.2307,0.5386
26250,2,0.369514,0.630486,client2.log,0.3229,0.344,0.4006,0.4105
26250,3,0.367937,0.632063,client3.log,0.3729,0.3726,0.3503,0.3759
26250,4,0.367683,0.632317,client4.log,0.3644,0.3681,0.3677,0.3705
26300,0,0.385637,0.614363,client0.log,0.5165,0.3114,0.4768,0.2379
26300,1,0.37257,0.62743,client1.log,0.3218,0.4419,0.3018,0.4248
26300,2,0.368004,0.631996,client2.log,0.3498,0.3885,0.3585,0.3753
26300,3,0.370946,0.629054,client3.log,0.3146,0.3912,0.3376,0.4405
26300,4,0.372424,0.627576,client4.log,0.3022,0.4197,0.3261,0.4416
26350,0,0.368847,0.631153,client0.log,0.3935,0.3828,0.3176,0.3814
26350,1,0.376541,0.623459,client1.log,0.4654,0.2744,0.4457,0.3206
26350,2,0.394142,0.605858,client2.log,0.2374,0.5064,0.2703,0.5624
26350,3,0.370767,0.629233,client3.log,0.306,0.4132,0.3471,0.4167
26350,4,0.369964,0.630036,client4.log,0.3169,0.3815,0.3514,0.43
26400,0,0.368084,0.631916,client0.log,0.3628,0.3429,0.4012,0.3655
26400,1,0.368146,0.631854,client1.log,0.3777,0.3334,0.3879,0.3735
26400,2,0.368806,0.631194,client2.log,0.3986,0.3352,0.3941,0.3473
26400,3,0.368329,0.631671,client3.log,0.3682,0.3728,0.3941,0.3382
26400,4,0.368663,0.631337,client4.log,0.3552,0.331,0.3927,0.3958
26450,0,0.384719,0.615281,client0.log,0.2692,0.5003,0.2724,0.4969
26450,1,0.368744,0.631256,client1.log,0.3197,0.3786,0.3841,0.3926
26450,2,0.373872,0.626128,client2.log,0.4447,0.2871,0.4317,0.3321
26450,3,0.368466,0.631534,client3.log,0.3511,0.3699,0.3475,0.4054
26450,4,0.367886,0.632114,client4.log,0.3851,0.3689,0.348,0.3696
26500,0,0.368406,0.631594,client0.log,0.3404,0.3696,0.353,0.4106
26500,1,0.37809,0.62191,client1.log,0.3109,0.4881,0.2729,0.4405
26500,2,0.371549,0.628451,client2.log,0.3964,0.4464,0.3129,0.3304
26500,3,0.368546,0.631454,client3.log,0.3605,0.3364,0.4019,0.3754
26500,4,0.368831,0.631169,client4.log,0.3368,0.3549,0.4181,0.3655
26550,0,0.368232,0.631768,client0.log,0.3702,0.3481,0.406,0.3487
26550,1,0.369289,0.630711,client1.log,0.3834,0.3677,0.4161,0.3099
26550,2,0.368132,0.631868,client2.log,0.3874,0.3484,0.3529,0.3839
26550,3,0.369774,0.630226,client3.log,0.3212,0.3465,0.3917,0.4197
26550,4,0.369155,0.630845,client4.log,0.3499,0.4197,0.3311,0.376
26600,0,0.372522,0.627478,client0.log,0.3085,0.44,0.3146,0.427
26600,1,0.367924,0.632076,client1.log,0.3763,0.3606,0.344,0.3909
26600,2,0.368056,0.631944,client2.log,0.3837,0.3583,0.3827,0.3476
26600,3,0.368182,0.631819,client3.log,0.352,0.3717,0.3541,0.395
26600,4,0.37196,0.62804,client4.log,0.3138,0.3389,0.3672,0.4679
26650,0,0.377707,0.622293,client0.log,0.4907,0.4368,0.2944,0.2889
26650,1,0.367446,0.632554,client1.log,0.3688,0.3627,0.3764,0.3618
26650,2,0.36916,0.63084,client2.log,0.4039,0.3205,0.3886,0.3636
26650,3,0.370912,0.629088,client3.log,0.4341,0.3924,0.3049,0.3522
26650,4,0.37033,0.62967,client4.log,0.4005,0.4146,0.3636,0.3026
26700,0,0.370864,0.629136,client0.log,0.4161,0.3324,0.423,0.312
26700,1,0.367691,0.632309,client1.log,0.3655,0.3823,0.3522,0.3707
26700,2,0.370451,0.629549,client2.log,0.4361,0.3227,0.3881,0.335
26700,3,0.367827,0.632173,client3.log,0.369,0.3603,0.3744,0.3676
26700,4,0.375099,0.624901,client4.log,0.2769,0.4068,0.3398,0.4768
26750,0,0.371181,0.628819,client0.log,0.4209,0.2983,0.4184,0.3472
26750,1,0.37199,0.62801,client1.log,0.3616,0.284,0.4196,0.4227
26750,2,0.375655,0.624345,client2.log,0.4453,0.445,0.3441,0.2682
26750,3,0.381963,0.618037,client3.log,0.5201,0.3567,0.4112,0.2399
26750,4,0.368245,0.631755,client4.log,0.3952,0.3791,0.3575,0.3411
26800,0,0.372258,0.627742,client0.log,0.4679,0.3779,0.3368,0.3064
26800,1,0.383596,0.616404,client1.log,0.5262,0.2729,0.4583,0.2769
26800,2,0.371205,0.628795,client2.log,0.3155,0.405,0.3287,0.4356
26800,3,0.368242,0.631758,client3.log,0.3658,0.3432,0.3682,0.3957
26800,4,0.370464,0.629536,client4.log,0.3382,0.4318,0.3174,0.3945
26850,0,0.368822,0.631178,client0.log,0.3386,0.4152,0.337,0.3844
26850,1,0.37106,0.62894,client1.log,0.3066,0.337,0.4083,0.4322
26850,2,0.369001,0.630999,client2.log,0.4088,0.3718,0.3717,0.3237
26850,3,0.371105,0.628895,client3.log,0.3806,0.2942,0.3819,0.4277
26850,4,0.369333,0.630666,client4.log,0.365,0.4282,0.3497,0.3345
26900,0,0.368017,0.631983,client0.log,0.3429,0.3844,0.3564,0.3884
26900,1,0.373755,0.626245,client1.log,0.3038,0.311,0.4131,0.467
26900,2,0.3687,0.6313,client2.log,0.391,0.3294,0.3957,0.3587
26900,3,0.371263,0.628737,client3.log,0.2943,0.3838,0.3743,0.4327
26900,4,0.368713,0.631287,client4.log,0.4072,0.3429,0.3834,0.3413
26950,0,0.369221,0.630779,client0.log,0.3716,0.3272,0.3545,0.4236
26950,1,0.369529,0.630471,client1.log,0.368,0.3087,0.4111,0.3904
26950,2,0.382894,0.617106,client2.log,0.2665,0.454,0.2904,0.5207
26950,3,0.370644,0.629357,client3.log,0.3985,0.4008,0.2954,0.3879
26950,4,0.368498,0.631502,client4.log,0.3656,0.3405,0.4084,0.3594
27000,0,0.372591,0.627409,client0.log,0.4221,0.2857,0.433,0.3496
27000,1,0.36861,0.63139,client1.log,0.3528,0.418,0.3397,0.364
27000,2,0.375105,0.624895,client2.log,0.3042,0.4146,0.3027,0.4788
27000,3,0.368549,0.631451,client3.log,0.362,0.4001,0.335,0.3771
27000,4,0.369034,0.630966,client4.log,0.3618,0.3249,0.4146,0.3747
27050,0,0.367649,0.632351,client0.log,0.372,0.3805,0.357,0.3611
27050,1,0.380159,0.619841,client1.log,0.4695,0.2722,0.4841,0.2948
27050,2,0.371609,0.628391,client2.log,0.403,0.3019,0.4391,0.3425
27050,3,0.36797,0.63203,client3.log,0.372,0.3832,0.3511,0.3656
27050,4,0.378921,0.621079,client4.log,0.3128,0.3746,0.2892,0.5391
27100,0,0.425874,0.574126,client0.log,0.2093,0.6218,0.2124,0.6601
27100,1,0.367645,0.632355,client1.log,0.3785,0.374,0.3625,0.3556
27100,2,0.368904,0.631096,client2.log,0.3439,0.4043,0.3339,0.3935
27100,3,0.369532,0.630468,client3.log,0.4315,0.3426,0.3394,0.3647
27100,4,0.372609,0.627391,client4.log,0.41,0.4468,0.292,0.3416
27150,0,0.367878,0.632122,client0.log,0.3759,0.3434,0.3895,0.3627
27150,1,0.405004,0.594996,client1.log,0.2358,0.5773,0.2337,0.5732
27150,2,0.370775,0.629225,client2.log,0.321,0.424,0.3266,0.4115
27150,3,0.367849,0.632151,client3.log,0.3692,0.3589,0.3777,0.3656
27150,4,0.368193,0.631807,client4.log,0.3771,0.3893,0.3382,0.3681
27200,0,0.3826,0.6174,client0.log,0.4201,0.2439,0.5307,0.3356
27200,1,0.373702,0.626298,client1.log,0.2832,0.3542,0.3851,0.4723
27200,2,0.367763,0.632237,client2.log,0.3668,0.3678,0.3602,0.3763
27200,3,0.370132,0.629868,client3.log,0.3101,0.3704,0.3725,0.4275
27200,4,0.367776,0.632224,client4.log,0.3656,0.3781,0.3504,0.377
27250,0,0.368413,0.631587,client0.log,0.3816,0.4041,0.3474,0.3406
27250,1,0.375625,0.624375,client1.log,0.4892,0.3162,0.4075,0.2896
27250,2,0.368363,0.631637,client2.log,0.3968,0.3642,0.3735,0.339
27250,3,0.37348,0.62652,client3.log,0.4304,0.3002,0.4454,0.3179
27250,4,0.368605,0.631395,client4.log,0.4009,0.3385,0.3877,0.3473
27300,0,0.369325,0.630675,client0.log,0.4051,0.3301,0.4069,0.3352
27300,1,0.368972,0.631028,client1.log,0.3361,0.3692,0.3488,0.4218
27300,2,0.371935,0.628065,client2.log,0.4119,0.2926,0.4323,0.351
27300,3,0.371173,0.628827,client3.log,0.4263,0.3123,0.4145,0.3316
27300,4,0.367905,0.632095,client4.log,0.3827,0.3517,0.3757,0.3616
27350,0,0.368231,0.631769,client0.log,0.3868,0.369,0.3877,0.3295
27350,1,0.368934,0.631066,client1.log,0.3912,0.4093,0.3269,0.3484
27350,2,0.370737,0.629263,client2.log,0.3087,0.4269,0.3434,0.4039
27350,3,0.369696,0.630304,client3.log,0.3424,0.3974,0.3242,0.4148
27350,4,0.367824,0.632176,client4.log,0.3525,0.3718,0.3646,0.3824
27400,0,0.368011,0.631989,client0.log,0.3775,0.3626,0.3913,0.3406
27400,1,0.368115,0.631885,client1.log,0.336,0.3724,0.3765,0.3876
27400,2,0.368795,0.631205,client2.log,0.3637,0.3272,0.3852,0.3991
27400,3,0.369448,0.630552,client3.log,0.3926,0.3203,0.4098,0.355
27400,4,0.370838,0.629162,client4.log,0.3047,0.4189,0.3467,0.4131
27450,0,0.368414,0.631586,client0.log,0.326,0.3775,0.3752,0.395
27450,1,0.368386,0.631614,client1.log,0.4047,0.3482,0.38,0.3406
27450,2,0.370578,0.629422,client2.log,0.3826,0.4384,0.3137,0.3476
27450,3,0.368437,0.631563,client3.log,0.3868,0.3925,0.3539,0.3405
27450,4,0.372281,0.627719,client4.log,0.4534,0.3263,0.4028,0.3067
27500,0,0.368677,0.631323,client0.log,0.3531,0.3298,0.3891,0.4027
27500,1,0.367677,0.632323,client1.log,0.3531,0.3596,0.3808,0.3771
27500,2,0.369115,0.630885,client2.log,0.4019,0.3486,0.398,0.328
27500,3,0.369833,0.630167,client3.log,0.3868,0.3379,0.4261,0.3286
27500,4,0.391602,0.608398,client4.log,0.3048,0.5471,0.2231,0.4915
27550,0,0.373327,0.626673,client0.log,0.3346,0.448,0.2877,0.4229
27550,1,0.370062,0.629938,client1.log,0.3264,0.4157,0.3281,0.4101
27550,2,0.368056,0.631944,client2.log,0.3501,0.3584,0.385,0.3787
27550,3,0.368112,0.631888,client3.log,0.3707,0.3623,0.3909,0.3486
27550,4,0.368397,0.631603,client4.log,0.3891,0.3395,0.3934,0.3516
27600,0,0.378682,0.621318,client0.log,0.5237,0.2788,0.399,0.3132
27600,1,0.367593,0.632407,client1.log,0.3726,0.3608,0.3717,0.3653
27600,2,0.367889,0.632111,client2.log,0.367,0.3648,0.3555,0.3843
27600,3,0.373297,0.626703,client3.log,0.438,0.3408,0.428,0.2863
27600,4,0.368498,0.631502,client4.log,0.404,0.3671,0.3686,0.3344
27650,0,0.368462,0.631538,client0.log,0.3786,0.3557,0.4052,0.3344
27650,1,0.382832,0.617168,client1.log,0.256,0.3972,0.3242,0.5539
27650,2,0.372148,0.627852,client2.log,0.4294,0.3501,0.4179,0.2912
27650,3,0.37291,0.62709,client3.log,0.4157,0.3082,0.4514,0.3163
27650,4,0.370563,0.629437,client4.log,0.4357,0.3747,0.3667,0.3051
27700,0,0.372197,0.627803,client0.log,0.4283,0.4269,0.3406,0.293
27700,1,0.383219,0.616781,client1.log,0.2607,0.4685,0.2918,0.5119
27700,2,0.37063,0.62937,client2.log,0.3454,0.4099,0.3081,0.4191
27700,3,0.371747,0.628253,client3.log,0.4656,0.34,0.3631,0.3183
27700,4,0.373195,0.626805,client4.log,0.3086,0.4061,0.3149,0.4632
27750,0,0.369719,0.630281,client0.log,0.4088,0.3769,0.3061,0.3871
27750,1,0.36759,0.63241,client1.log,0.3675,0.3806,0.372,0.3503
27750,2,0.368923,0.631077,client2.log,0.3891,0.34,0.4054,0.3412
27750,3,0.372433,0.627567,client3.log,0.3391,0.4172,0.2948,0.4386
27750,4,0.368685,0.631315,client4.log,0.3942,0.3847,0.3715,0.3243
27800,0,0.368939,0.631061,client0.log,0.4213,0.3739,0.3419,0.3386
27800,1,0.369195,0.630805,client1.log,0.3625,0.4226,0.3254,0.3663
27800,2,0.36804,0.63196,client2.log,0.3652,0.3903,0.3674,0.3493
27800,3,0.368315,0.631685,client3.log,0.364,0.3385,0.3895,0.3813
27800,4,0.390336,0.609664,client4.log,0.5264,0.271,0.5153,0.2486
27850,0,0.388355,0.611645,client0.log,0.5613,0.3161,0.4447,0.2313
27850,1,0.37942,0.62058,client1.log,0.2693,0.4662,0.3047,0.4775
27850,2,0.368435,0.631565,client2.log,0.3385,0.3911,0.3898,0.3544
27850,3,0.36908,0.63092,client3.log,0.3252,0.4077,0.3591,0.3844
27850,4,0.371894,0.628106,client4.log,0.3464,0.4202,0.2942,0.4268
27900,0,0.369707,0.630293,client0.log,0.396,0.3992,0.3011,0.3825
27900,1,0.368131,0.631869,client1.log,0.3446,0.3853,0.3512,0.3915
27900,2,0.369816,0.630184,client2.log,0.4105,0.3292,0.4064,0.3332
27900,3,0.368223,0.631777,client3.log,0.3692,0.3669,0.3933,0.3435
27900,4,0.367667,0.632333,client4.log,0.3732,0.3687,0.3641,0.3647
27950,0,0.369338,0.630662,client0.log,0.3179,0.3963,0.3536,0.4096
27950,1,0.39555,0.60445,client1.log,0.2315,0.4819,0.2762,0.5926
27950,2,0.368674,0.631326,client2.log,0.4015,0.3456,0.3871,0.3405
27950,3,0.369741,0.630259,client3.log,0.3241,0.3762,0.3504,0.4283
27950,4,0.370335,0.629665,client4.log,0.4115,0.3316,0.4168,0.3215
28000,0,0.368878,0.631122,client0.log,0.4231,0.3632,0.3452,0.3441
28000,1,0.3817,0.6183,client1.log,0.273,0.4843,0.2849,0.4845
28000,2,0.368292,0.631708,client2.log,0.389,0.3541,0.3859,0.3442
28000,3,0.367925,0.632075,client3.log,0.3601,0.3636,0.3621,0.3859
28000,4,0.371404,0.628596,client4.log,0.4221,0.3767,0.3983,0.2885
28050,0,0.376175,0.623825,client0.log,0.4814,0.3363,0.4163,0.2707
28050,1,0.370288,0.629712,client1.log,0.3041,0.391,0.3604,0.4256
28050,2,0.368119,0.631881,client2.log,0.3554,0.3784,0.3508,0.388
28050,3,0.368582,0.631418,client3.log,0.3719,0.4071,0.3508,0.3446
28050,4,0.367773,0.632227,client4.log,0.3613,0.377,0.3742,0.3587
28100,0,0.433164,0.566836,client0.log,0.1945,0.6472,0.2141,0.6768
28100,1,0.367916,0.632084,client1.log,0.3881,0.3609,0.3762,0.3465
28100,2,0.370332,0.629668,client2.log,0.3889,0.3256,0.4331,0.3337
28100,3,0.368637,0.631363,client3.log,0.3973,0.3528,0.388,0.3364
28100,4,0.369096,0.630904,client4.log,0.374,0.4152,0.3257,0.3614
28150,0,0.368224,0.631776,client0.log,0.3444,0.403,0.3533,0.3721
28150,1,0.368006,0.631994,client1.log,0.342,0.3706,0.371,0.3884
28150,2,0.369083,0.630917,client2.log,0.3365,0.3984,0.3391,0.4024
28150,3,0.375051,0.624949,client3.log,0.4629,0.3353,0.4239,0.2781
28150,4,0.374464,0.625536,client4.log,0.2752,0.3642,0.3859,0.4725
28200,0,0.367609,0.632391,client0.log,0.359,0.3785,0.366,0.3669
28200,1,0.36846,0.63154,client1.log,0.3739,0.3513,0.408,0.3406
28200,2,0.369661,0.630339,client2.log,0.4172,0.3281,0.3945,0.3388
28200,3,0.373859,0.626141,client3.log,0.2897,0.3279,0.4302,0.4476
28200,4,0.367785,0.632215,client4.log,0.3744,0.3752,0.3672,0.3543
28250,0,0.369017,0.630983,client0.log,0.3385,0.3353,0.3918,0.4105
28250,1,0.367622,0.632378,client1.log,0.3573,0.3782,0.367,0.368
28250,2,0.368342,0.631658,client2.log,0.4003,0.372,0.34,0.361
28250,3,0.369734,0.630266,client3.log,0.3206,0.3849,0.3511,0.4224
28250,4,0.370243,0.629757,client4.log,0.3294,0.3273,0.3923,0.432
28300,0,0.36885,0.63115,client0.log,0.4094,0.3308,0.3845,0.3507
28300,1,0.370054,0.629946,client1.log,0.3138,0.3923,0.3481,0.4261
28300,2,0.368899,0.631101,client2.log,0.3871,0.3969,0.3678,0.3239
28300,3,0.368291,0.631709,client3.log,0.3921,0.3708,0.3718,0.3385
28300,4,0.372044,0.627956,client4.log,0.3136,0.4124,0.3185,0.4437
28350,0,0.36919,0.63081,client0.log,0.3131,0.3982,0.3629,0.4025
28350,1,0.367854,0.632146,client1.log,0.3732,0.3907,0.356,0.3515
28350,2,0.368267,0.631733,client2.log,0.3594,0.3457,0.3695,0.3984
28350,3,0.371035,0.628965,client3.log,0.3483,0.3122,0.4481,0.3755
28350,4,0.37916,0.62084,client4.log,0.4469,0.2767,0.4939,0.2992
28400,0,0.372719,0.627281,client0.log,0.4519,0.3298,0.4127,0.2964
28400,1,0.368049,0.631951,client1.log,0.3436,0.3738,0.3926,0.3622
28400,2,0.373898,0.626102,client2.log,0.433,0.3249,0.446,0.2916
28400,3,0.368217,0.631783,client3.log,0.3705,0.3944,0.3451,0.3629
28400,4,0.367946,0.632054,client4.log,0.3583,0.3713,0.3878,0.3544
28450,0,0.371164,0.628836,client0.log,0.305,0.3425,0.3946,0.4425
28450,1,0.371074,0.628926,client1.log,0.443,0.3145,0.3949,0.3319
28450,2,0.367889,0.632111,client2.log,0.353,0.3668,0.372,0.3798
28450,3,0.371142,0.628858,client3.log,0.3112,0.4409,0.3385,0.3939
28450,4,0.368818,0.631182,client4.log,0.3911,0.3473,0.4026,0.3343
28500,0,0.367796,0.632204,client0.log,0.3706,0.388,0.3521,0.3605
28500,1,0.367939,0.632061,client1.log,0.36,0.377,0.3437,0.391
28500,2,0.37058,0.62942,client2.log,0.3011,0.3886,0.3708,0.4219
28500,3,0.368331,0.631669,client3.log,0.3768,0.3417,0.3949,0.3599
28500,4,0.367811,0.632189,client4.log,0.3575,0.3814,0.3726,0.3598
28550,0,0.367783,0.632217,client0.log,0.3675,0.3616,0.3527,0.3893
28550,1,0.367794,0.632206,client1.log,0.3684,0.3823,0.372,0.3484
28550,2,0.368149,0.631851,client2.log,0.3838,0.3427,0.3762,0.3699
28550,3,0.376028,0.623972,client3.log,0.2737,0.4197,0.3344,0.4763
28550,4,0.368505,0.631495,client4.log,0.3754,0.3326,0.4007,0.3653
28600,0,0.370288,0.629712,client0.log,0.3092,0.3999,0.3482,0.4239
28600,1,0.379244,0.620756,client1.log,0.2523,0.4,0.3552,0.5095
28600,2,0.385053,0.614947,client2.log,0.4687,0.2581,0.5258,0.2876
28600,3,0.381782,0.618218,client3.log,0.2766,0.4744,0.2825,0.4937
28600,4,0.370876,0.629124,client4.log,0.3332,0.3354,0.3579,0.457
28650,0,0.368871,0.631129,client0.log,0.3682,0.4158,0.3254,0.366
28650,1,0.368178,0.631822,client1.log,0.399,0.3532,0.3442,0.3762
28650,2,0.368523,0.631477,client2.log,0.3497,0.3984,0.341,0.385
28650,3,0.371349,0.628651,client3.log,0.4279,0.3077,0.4146,0.3351
28650,4,0.367909,0.632091,client4.log,0.3828,0.3498,0.3795,0.3596
28700,0,0.371717,0.628283,client0.log,0.4265,0.3004,0.4242,0.3358
28700,1,0.367722,0.632278,client1.log,0.3648,0.3833,0.349,0.3738
28700,2,0.369026,0.630974,client2.log,0.3935,0.403,0.3493,0.3303
28700,3,0.375477,0.624523,client3.log,0.3063,0.4505,0.2939,0.4513
28700,4,0.369596,0.630404,client4.log,0.3756,0.4246,0.3202,0.358
28750,0,0.382315,0.617685,client0.log,0.2729,0.4474,0.2858,0.5231
28750,1,0.368299,0.631701,client1.log,0.396,0.3816,0.361,0.3347
28750,2,0.36843,0.63157,client2.log,0.3904,0.3425,0.3898,0.351
28750,3,0.382425,0.617575,client3.log,0.5257,0.2571,0.4374,0.3095
28750,4,0.369273,0.630727,client4.log,0.4266,0.3675,0.3481,0.335
28800,0,0.405086,0.594914,client0.log,0.1898,0.5386,0.3035,0.5885
28800,1,0.367669,0.632331,client1.log,0.373,0.363,0.3749,0.3597
28800,2,0.367869,0.632131,client2.log,0.3561,0.3788,0.3674,0.3691
28800,3,0.369263,0.630737,client3.log,0.3418,0.4106,0.3323,0.3923
28800,4,0.374774,0.625226,client4.log,0.4314,0.2967,0.4616,0.3093
28850,0,0.368697,0.631303,client0.log,0.3398,0.4136,0.3447,0.3766
28850,1,0.369425,0.630575,client1.log,0.3259,0.3784,0.3481,0.4253
28850,2,0.370456,0.629544,client2.log,0.3294,0.3537,0.3492,0.4495
28850,3,0.368007,0.631993,client3.log,0.3716,0.3804,0.3722,0.3477
28850,4,0.370784,0.629216,client4.log,0.4293,0.3934,0.3592,0.3012
28900,0,0.372165,0.627835,client0.log,0.4288,0.368,0.4104,0.2814
28900,1,0.382863,0.617137,client1.log,0.3958,0.2952,0.563,0.2774
28900,2,0.373845,0.626155,client2.log,0.3799,0.4788,0.2884,0.3482
28900,3,0.367925,0.632075,client3.log,0.373,0.3589,0.3814,0.3584
28900,4,0.368463,0.631537,client4.log,0.3535,0.4011,0.3391,0.3801
28950,0,0.371515,0.628485,client0.log,0.4266,0.4224,0.3339,0.3032
28950,1,0.373154,0.626846,client1.log,0.312,0.4274,0.3065,0.4467
28950,2,0.37146,0.62854,client2.log,0.4349,0.3112,0.4096,0.3302
28950,3,0.368559,0.631441,client3.log,0.3642,0.3655,0.3391,0.4055
28950,4,0.367853,0.632147,client4.log,0.3856,0.3682,0.3633,0.3543
29000,0,0.37403,0.62597,client0.log,0.4114,0.4499,0.2707,0.3641
29000,1,0.369828,0.630172,client1.log,0.3104,0.3876,0.3627,0.4187
29000,2,0.371289,0.628711,client2.log,0.3927,0.3033,0.4415,0.3476
29000,3,0.368673,0.631327,client3.log,0.3372,0.3681,0.3604,0.409
29000,4,0.372442,0.627558,client4.log,0.4465,0.3281,0.4132,0.302
29050,0,0.369121,0.630879,client0.log,0.428,0.3448,0.3632,0.3405
29050,1,0.374022,0.625978,client1.log,0.3231,0.3709,0.3094,0.4928
29050,2,0.373241,0.626759,client2.log,0.2935,0.4175,0.3316,0.4503
29050,3,0.368936,0.631064,client3.log,0.3329,0.4135,0.3575,0.3718
29050,4,0.368149,0.631851,client4.log,0.386,0.3783,0.369,0.3393
29100,0,0.368033,0.631967,client0.log,0.3904,0.3781,0.3624,0.3413
29100,1,0.371167,0.628833,client1.log,0.3146,0.3387,0.4533,0.3781
29100,2,0.373614,0.626386,client2.log,0.4421,0.3568,0.4182,0.2774
29100,3,0.370223,0.629777,client3.log,0.4346,0.346,0.3803,0.3199
29100,4,0.367884,0.632116,client4.log,0.3532,0.3588,0.3798,0.3797
29150,0,0.383738,0.616262,client0.log,0.2695,0.4518,0.2815,0.5321
29150,1,0.370299,0.629701,client1.log,0.3237,0.3513,0.359,0.4472
29150,2,0.370858,0.629142,client2.log,0.3754,0.3009,0.4338,0.3733
29150,3,0.374418,0.625582,client3.log,0.2971,0.3374,0.3706,0.4926
29150,4,0.371138,0.628862,client4.log,0.4234,0.4088,0.3535,0.2989
29200,0,0.369472,0.630528,client0.log,0.4091,0.3322,0.4047,0.3319
29200,1,0.367631,0.632369,client1.log,0.3621,0.3737,0.3556,0.3791
29200,2,0.368103,0.631897,client2.log,0.3757,0.3825,0.3717,0.3426
29200,3,0.378293,0.621707,client3.log,0.3127,0.4939,0.2737,0.4329
29200,4,0.367746,0.632254,client4.log,0.3625,0.3646,0.374,0.3699
29250,0,0.368535,0.631465,client0.log,0.3988,0.3888,0.3543,0.3323
29250,1,0.370459,0.629541,client1.log,0.3913,0.3183,0.4363,0.3359
29250,2,0.367867,0.632133,client2.log,0.3529,0.3632,0.3756,0.3798
29250,3,0.369924,0.630076,client3.log,0.3119,0.3635,0.3841,0.4203
29250,4,0.369276,0.630724,client4.log,0.3927,0.4113,0.3462,0.327
29300,0,0.368781,0.631219,client0.log,0.3621,0.4127,0.3289,0.3714
29300,1,0.368037,0.631963,client1.log,0.389,0.3653,0.3758,0.342
29300,2,0.369993,0.630007,client2.log,0.3579,0.4248,0.3144,0.3829
29300,3,0.3704,0.6296,client3.log,0.3033,0.3665,0.394,0.4178
29300,4,0.368614,0.631386,client4.log,0.3723,0.3858,0.3905,0.3259
29350,0,0.374141,0.625859,client0.log,0.4635,0.3975,0.3619,0.2736
29350,1,0.389782,0.610218,client1.log,0.209,0.5018,0.3477,0.5006
29350,2,0.369114,0.630886,client2.log,0.3323,0.3964,0.3439,0.4039
29350,3,0.369876,0.630124,client3.log,0.3055,0.385,0.3855,0.4035
29350,4,0.376094,0.623906,client4.log,0.3114,0.4781,0.2869,0.4279
29400,0,0.372569,0.627431,client0.log,0.4206,0.2817,0.4282,0.3598
29400,1,0.367804,0.632196,client1.log,0.3703,0.3492,0.3888,0.3629
29400,2,0.370393,0.629607,client2.log,0.3293,0.4268,0.3256,0.3998
29400,3,0.368738,0.631262,client3.log,0.3302,0.3905,0.3588,0.3955
29400,4,0.375243,0.624757,client4.log,0.2849,0.4123,0.3253,0.4785
29450,0,0.392832,0.607168,client0.log,0.5371,0.2598,0.5256,0.2488
29450,1,0.392417,0.607583,client1.log,0.4414,0.2484,0.6042,0.2756
29450,2,0.369104,0.630896,client2.log,0.4102,0.3569,0.3823,0.3271
29450,3,0.37105,0.62895,client3.log,0.3752,0.4144,0.2933,0.4012
29450,4,0.375148,0.624852,client4.log,0.4259,0.2871,0.4688,0.3189
29500,0,0.367967,0.632033,client0.log,0.3938,0.3715,0.3579,0.3486
29500,1,0.374251,0.625749,client1.log,0.3134,0.4541,0.2964,0.4331
29500,2,0.372508,0.627492,client2.log,0.3094,0.4313,0.3173,0.432
29500,3,0.385003,0.614997,client3.log,0.2649,0.4964,0.2779,0.5008
29500,4,0.368057,0.631943,client4.log,0.3614,0.3564,0.3968,0.3576
29550,0,0.368364,0.631636,client0.log,0.3929,0.3427,0.3934,0.3445
29550,1,0.376762,0.623238,client1.log,0.2747,0.4718,0.3192,0.4414
